"sa2_code","date","hour","count","normalised_count","medianWeek"
250600,2018-02-28,4,3513,3079,3060
250600,2018-02-28,5,3903,3452,3420
250600,2018-02-28,6,4050,3592,3562
250600,2018-02-28,7,4152,3690,3670
250600,2018-02-28,8,4320,3851,3794
250600,2018-02-28,9,4383,3911,3901
250600,2018-02-28,10,4761,4272,3966
250600,2018-02-28,11,4638,4155,3984
250600,2018-02-28,12,4656,4172,4008
250600,2018-02-28,13,4665,4181,3999
250600,2018-02-28,14,4695,4209,4014
250600,2018-02-28,15,4713,4227,4014
250600,2018-02-28,16,4725,4238,4013
250600,2018-02-28,17,4695,4209,3993
250600,2018-02-28,18,4581,4100,3783
250600,2018-02-28,19,4113,3653,3274
250600,2018-02-28,20,3510,3076,2913
250600,2018-02-28,21,3321,2895,2732
250600,2018-02-28,22,3153,2735,2637
250600,2018-02-28,23,3075,2660,2484
250600,2018-03-01,0,2922,2514,2409
250600,2018-03-01,1,2934,2525,2418
250600,2018-03-01,2,3069,2654,2488
250600,2018-03-01,3,3204,2783,2634
250600,2018-03-01,4,3516,3082,2925
250600,2018-03-01,5,3894,3443,3324
250600,2018-03-01,6,4113,3653,3509
250600,2018-03-01,7,4227,3762,3604
250600,2018-03-01,8,4371,3899,3720
250600,2018-03-01,9,4461,3986,3816
250600,2018-03-01,10,4524,4046,3914
250600,2018-03-01,11,4689,4204,3958
250600,2018-03-01,12,4704,4218,3968
250600,2018-03-01,13,4719,4232,3984
250600,2018-03-01,14,4764,4275,4004
250600,2018-03-01,15,4758,4270,4011
250600,2018-03-01,16,4788,4298,4022
250600,2018-03-01,17,4719,4232,3990
250600,2018-03-01,18,4644,4161,3778
250600,2018-03-01,19,4218,3753,3320
250600,2018-03-01,20,3603,3165,2891
250600,2018-03-01,21,3411,2981,2706
250600,2018-03-01,22,3303,2878,2566
250600,2018-03-01,23,3141,2723,2472
250600,2018-03-02,0,3000,2588,2386
250600,2018-03-02,1,2979,2568,2366
250600,2018-03-02,2,3090,2674,2526
250600,2018-03-02,3,3183,2763,2678
250600,2018-03-02,4,3591,3153,2951
250600,2018-03-02,5,3945,3492,3201
250600,2018-03-02,6,3999,3544,3392
250600,2018-03-02,7,4095,3635,3471
250600,2018-03-02,8,4137,3676,3568
250600,2018-03-02,9,4221,3756,3672
250600,2018-03-02,10,4290,3822,3738
250600,2018-03-02,11,4413,3940,3790
250600,2018-03-02,12,4422,3948,3800
250600,2018-03-02,13,4428,3954,3821
250600,2018-03-02,14,4473,3997,3841
250600,2018-03-02,15,4503,4026,3849
250600,2018-03-02,16,4506,4029,3862
250600,2018-03-02,17,4479,4003,3849
250600,2018-03-02,18,4464,3988,3834
250600,2018-03-02,19,4401,3928,3738
250600,2018-03-02,20,4293,3825,3618
250600,2018-03-02,21,4143,3681,3486
250600,2018-03-02,22,4065,3607,3410
250600,2018-03-02,23,3936,3483,3322
250600,2018-03-03,0,3825,3377,3272
250600,2018-03-03,1,3690,3248,3212
250600,2018-03-03,2,3687,3245,3218
250600,2018-03-03,3,3741,3297,3296
250600,2018-03-03,4,3774,3328,3370
250600,2018-03-03,5,3867,3417,3470
250600,2018-03-03,6,3909,3458,3470
250600,2018-03-03,7,3888,3437,3507
250600,2018-03-03,8,3933,3481,3527
250600,2018-03-03,9,4020,3564,3609
250600,2018-03-03,10,4110,3650,3682
250600,2018-03-03,11,4206,3742,3752
250600,2018-03-03,12,4206,3742,3758
250600,2018-03-03,13,4218,3753,3797
250600,2018-03-03,14,4260,3793,3842
250600,2018-03-03,15,4278,3810,3846
250600,2018-03-03,16,4305,3836,3856
250600,2018-03-03,17,4314,3845,3832
250600,2018-03-03,18,4314,3845,3769
250600,2018-03-03,19,4266,3799,3678
250600,2018-03-03,20,4191,3727,3572
250600,2018-03-03,21,4029,3572,3459
250600,2018-03-03,22,3915,3463,3354
250600,2018-03-03,23,3807,3360,3299
250600,2018-03-04,0,3717,3274,3282
250600,2018-03-04,1,3687,3245,3262
250600,2018-03-04,2,3729,3285,3282
250600,2018-03-04,3,3831,3383,3398
250600,2018-03-04,4,4026,3569,3508
250600,2018-03-04,5,4140,3679,3588
250600,2018-03-04,6,4260,3793,3656
250600,2018-03-04,7,4368,3897,3726
250600,2018-03-04,8,4473,3997,3808
250600,2018-03-04,9,4533,4054,3870
250600,2018-03-04,10,4605,4123,3898
250600,2018-03-04,11,4770,4281,3921
250600,2018-03-04,12,4770,4281,3929
250600,2018-03-04,13,4800,4310,3938
250600,2018-03-04,14,4794,4304,3950
250600,2018-03-04,15,4785,4295,3942
250600,2018-03-04,16,4776,4287,3952
250600,2018-03-04,17,4728,4241,3917
250600,2018-03-04,18,4656,4172,3764
250600,2018-03-04,19,4212,3747,3330
250600,2018-03-04,20,3534,3099,3039
250600,2018-03-04,21,3333,2907,2832
250600,2018-03-04,22,3207,2786,2694
250600,2018-03-04,23,3099,2683,2648
250600,2018-03-05,0,3033,2620,2581
250600,2018-03-05,1,2994,2582,2591
250600,2018-03-05,2,3156,2737,2716
250600,2018-03-05,3,3234,2812,2774
250600,2018-03-05,4,3510,3076,3086
250600,2018-03-05,5,3924,3472,3440
250600,2018-03-05,6,4164,3701,3589
250600,2018-03-05,7,4290,3822,3698
250600,2018-03-05,8,4425,3951,3791
250600,2018-03-05,9,4527,4049,3836
250600,2018-03-05,10,4602,4120,3886
250600,2018-03-05,11,4848,4356,3878
250600,2018-03-05,12,4878,4384,3927
250600,2018-03-05,13,4869,4376,3942
250600,2018-03-05,14,4872,4379,3960
250600,2018-03-05,15,4890,4396,3957
250600,2018-03-05,16,4893,4399,3930
250600,2018-03-05,17,4881,4387,3892
250600,2018-03-05,18,4734,4247,3684
250600,2018-03-05,19,4278,3810,3286
250600,2018-03-05,20,3618,3179,2994
250600,2018-03-05,21,3342,2915,2810
250600,2018-03-05,22,3207,2786,2676
250600,2018-03-05,23,3072,2657,2554
250600,2018-03-06,0,2940,2531,2502
250600,2018-03-06,1,2943,2534,2498
250600,2018-03-06,2,3033,2620,2572
250600,2018-03-06,3,3165,2746,2734
250600,2018-03-06,4,3414,2984,3045
250600,2018-03-06,5,3867,3417,3417
250600,2018-03-06,6,4113,3653,3636
250600,2018-03-06,7,4281,3813,3727
250600,2018-03-06,8,4371,3899,3829
250600,2018-03-06,9,4479,4003,3904
250600,2018-03-06,10,4560,4080,3948
250600,2018-03-06,11,4650,4166,4000
250600,2018-03-06,12,4644,4161,4007
250600,2018-03-06,13,4662,4178,4020
250600,2018-03-06,14,4686,4201,4036
250600,2018-03-06,15,4680,4195,4040
250600,2018-03-06,16,4680,4195,4024
250600,2018-03-06,17,4662,4178,4009
250600,2018-03-06,18,4635,4152,3806
250600,2018-03-06,19,4221,3756,3310
250600,2018-03-06,20,3573,3136,2958
250600,2018-03-06,21,3291,2866,2779
250600,2018-03-06,22,3102,2686,2664
250600,2018-03-06,23,3000,2588,2550
250600,2018-03-07,0,2925,2516,2506
250600,2018-03-07,1,2901,2493,2528
250600,2018-03-07,2,3000,2588,2631
250600,2018-03-07,3,3090,2674,2750
250600,2018-03-07,4,3426,2996,3060
250600,2018-03-07,5,3885,3435,3420
250600,2018-03-07,6,4131,3670,3562
250600,2018-03-07,7,4311,3842,3670
250600,2018-03-07,8,4386,3914,3794
250600,2018-03-07,9,4509,4031,3901
250600,2018-03-07,10,4569,4089,3966
250600,2018-03-07,11,4686,4201,3984
250600,2018-03-07,12,4704,4218,4008
250600,2018-03-07,13,4713,4227,3999
250600,2018-03-07,14,4719,4232,4014
250600,2018-03-07,15,4725,4238,4014
250600,2018-03-07,16,4716,4229,4013
250600,2018-03-07,17,4701,4215,3993
250600,2018-03-07,18,4614,4132,3783
250600,2018-03-07,19,4143,3681,3274
250600,2018-03-07,20,3495,3062,2913
250600,2018-03-07,21,3324,2898,2732
250600,2018-03-07,22,3102,2686,2637
250600,2018-03-07,23,3012,2600,2484
250600,2018-03-08,0,2919,2511,2409
250600,2018-03-08,1,2883,2476,2418
250600,2018-03-08,2,3018,2605,2488
250600,2018-03-08,3,3141,2723,2634
250600,2018-03-08,4,3483,3050,2925
250600,2018-03-08,5,3882,3432,3324
250600,2018-03-08,6,4086,3627,3509
250600,2018-03-08,7,4185,3722,3604
250600,2018-03-08,8,4311,3842,3720
250600,2018-03-08,9,4446,3971,3816
250600,2018-03-08,10,4506,4029,3914
250600,2018-03-08,11,4572,4092,3958
250600,2018-03-08,12,4599,4118,3968
250600,2018-03-08,13,4611,4129,3984
250600,2018-03-08,14,4596,4115,4004
250600,2018-03-08,15,4605,4123,4011
250600,2018-03-08,16,4608,4126,4022
250600,2018-03-08,17,4614,4132,3990
250600,2018-03-08,18,4560,4080,3778
250600,2018-03-08,19,4161,3699,3320
250600,2018-03-08,20,3633,3194,2891
250600,2018-03-08,21,3438,3007,2706
250600,2018-03-08,22,3246,2823,2566
250600,2018-03-08,23,3054,2640,2472
250600,2018-03-09,0,2994,2582,2386
250600,2018-03-09,1,2970,2559,2366
250600,2018-03-09,2,3195,2775,2526
250600,2018-03-09,3,3330,2904,2678
250600,2018-03-09,4,3642,3202,2951
250600,2018-03-09,5,3990,3535,3201
250600,2018-03-09,6,4053,3595,3392
250600,2018-03-09,7,4143,3681,3471
250600,2018-03-09,8,4212,3747,3568
250600,2018-03-09,9,4302,3833,3672
250600,2018-03-09,10,4407,3934,3738
250600,2018-03-09,11,4491,4014,3790
250600,2018-03-09,12,4515,4037,3800
250600,2018-03-09,13,4527,4049,3821
250600,2018-03-09,14,4548,4069,3841
250600,2018-03-09,15,4584,4103,3849
250600,2018-03-09,16,4587,4106,3862
250600,2018-03-09,17,4602,4120,3849
250600,2018-03-09,18,4590,4109,3834
250600,2018-03-09,19,4464,3988,3738
250600,2018-03-09,20,4389,3917,3618
250600,2018-03-09,21,4209,3744,3486
250600,2018-03-09,22,4047,3590,3410
250600,2018-03-09,23,3918,3466,3322
250600,2018-03-10,0,3861,3412,3272
250600,2018-03-10,1,3843,3394,3212
250600,2018-03-10,2,3891,3440,3218
250600,2018-03-10,3,3882,3432,3296
250600,2018-03-10,4,3993,3538,3370
250600,2018-03-10,5,4032,3575,3470
250600,2018-03-10,6,3936,3483,3470
250600,2018-03-10,7,3981,3526,3507
250600,2018-03-10,8,3966,3512,3527
250600,2018-03-10,9,4086,3627,3609
250600,2018-03-10,10,4209,3744,3682
250600,2018-03-10,11,4344,3874,3752
250600,2018-03-10,12,4338,3868,3758
250600,2018-03-10,13,4374,3902,3797
250600,2018-03-10,14,4404,3931,3842
250600,2018-03-10,15,4449,3974,3846
250600,2018-03-10,16,4461,3986,3856
250600,2018-03-10,17,4464,3988,3832
250600,2018-03-10,18,4431,3957,3769
250600,2018-03-10,19,4401,3928,3678
250600,2018-03-10,20,4296,3828,3572
250600,2018-03-10,21,4197,3733,3459
250600,2018-03-10,22,3999,3544,3354
250600,2018-03-10,23,3879,3429,3299
250600,2018-03-11,0,3825,3377,3282
250600,2018-03-11,1,3822,3374,3262
250600,2018-03-11,2,3900,3449,3282
250600,2018-03-11,3,3993,3538,3398
250600,2018-03-11,4,4188,3724,3508
250600,2018-03-11,5,4299,3831,3588
250600,2018-03-11,6,4422,3948,3656
250600,2018-03-11,7,4590,4109,3726
250600,2018-03-11,8,4629,4146,3808
250600,2018-03-11,9,4692,4206,3870
250600,2018-03-11,10,4722,4235,3898
250600,2018-03-11,11,4752,4264,3921
250600,2018-03-11,12,4761,4272,3929
250600,2018-03-11,13,4779,4290,3938
250600,2018-03-11,14,4785,4295,3950
250600,2018-03-11,15,4782,4293,3942
250600,2018-03-11,16,4785,4295,3952
250600,2018-03-11,17,4764,4275,3917
250600,2018-03-11,18,4623,4140,3764
250600,2018-03-11,19,4227,3762,3330
250600,2018-03-11,20,3594,3156,3039
250600,2018-03-11,21,3345,2918,2832
250600,2018-03-11,22,3216,2795,2694
250600,2018-03-11,23,3141,2723,2648
250600,2018-03-12,0,3099,2683,2581
250600,2018-03-12,1,3099,2683,2591
250600,2018-03-12,2,3138,2720,2716
250600,2018-03-12,3,3153,2735,2774
250600,2018-03-12,4,3531,3096,3086
250600,2018-03-12,5,4038,3581,3440
250600,2018-03-12,6,4251,3785,3589
250600,2018-03-12,7,4365,3894,3698
250600,2018-03-12,8,4497,4020,3791
250600,2018-03-12,9,4602,4120,3836
250600,2018-03-12,10,4662,4178,3886
250600,2018-03-12,11,4749,4261,3878
250600,2018-03-12,12,4767,4278,3927
250600,2018-03-12,13,4758,4270,3942
250600,2018-03-12,14,4776,4287,3960
250600,2018-03-12,15,4791,4301,3957
250600,2018-03-12,16,4794,4304,3930
250600,2018-03-12,17,4764,4275,3892
250600,2018-03-12,18,4632,4149,3684
250600,2018-03-12,19,4233,3767,3286
250600,2018-03-12,20,3561,3125,2994
250600,2018-03-12,21,3339,2912,2810
250600,2018-03-12,22,3180,2760,2676
250600,2018-03-12,23,3060,2646,2554
250600,2018-03-13,0,2943,2534,2502
250600,2018-03-13,1,2925,2516,2498
250600,2018-03-13,2,3021,2608,2572
250600,2018-03-13,3,3141,2723,2734
250600,2018-03-13,4,3495,3062,3045
250600,2018-03-13,5,3891,3440,3417
250600,2018-03-13,6,4104,3644,3636
250600,2018-03-13,7,4290,3822,3727
250600,2018-03-13,8,4362,3891,3829
250600,2018-03-13,9,4479,4003,3904
250600,2018-03-13,10,4560,4080,3948
250600,2018-03-13,11,4893,4399,4000
250600,2018-03-13,12,4896,4402,4007
250600,2018-03-13,13,4917,4422,4020
250600,2018-03-13,14,4920,4425,4036
250600,2018-03-13,15,4935,4439,4040
250600,2018-03-13,16,4938,4442,4024
250600,2018-03-13,17,4881,4387,4009
250600,2018-03-13,18,4719,4232,3806
250600,2018-03-13,19,4335,3865,3310
250600,2018-03-13,20,3594,3156,2958
250600,2018-03-13,21,3345,2918,2779
250600,2018-03-13,22,3153,2735,2664
250600,2018-03-13,23,3033,2620,2550
250600,2018-03-14,0,2961,2551,2506
250600,2018-03-14,1,2997,2585,2528
250600,2018-03-14,2,3066,2651,2631
250600,2018-03-14,3,3171,2752,2750
250600,2018-03-14,4,3468,3036,3060
250600,2018-03-14,5,3876,3426,3420
250600,2018-03-14,6,4107,3647,3562
250600,2018-03-14,7,4248,3782,3670
250600,2018-03-14,8,4440,3965,3794
250600,2018-03-14,9,4551,4072,3901
250600,2018-03-14,10,4626,4143,3966
250600,2018-03-14,11,4680,4195,3984
250600,2018-03-14,12,4683,4198,4008
250600,2018-03-14,13,4701,4215,3999
250600,2018-03-14,14,4713,4227,4014
250600,2018-03-14,15,4725,4238,4014
250600,2018-03-14,16,4722,4235,4013
250600,2018-03-14,17,4716,4229,3993
250600,2018-03-14,18,4635,4152,3783
250600,2018-03-14,19,4251,3785,3274
250600,2018-03-14,20,3597,3159,2913
250600,2018-03-14,21,3315,2889,2732
250600,2018-03-14,22,3180,2760,2637
250600,2018-03-14,23,2985,2574,2484
250600,2018-03-15,0,2910,2502,2409
250600,2018-03-15,1,2934,2525,2418
250600,2018-03-15,2,3009,2597,2488
250600,2018-03-15,3,3096,2680,2634
250600,2018-03-15,4,3417,2987,2925
250600,2018-03-15,5,3804,3357,3324
250600,2018-03-15,6,3999,3544,3509
250600,2018-03-15,7,4134,3673,3604
250600,2018-03-15,8,4245,3779,3720
250600,2018-03-15,9,4383,3911,3816
250600,2018-03-15,10,4455,3980,3914
250600,2018-03-15,11,4551,4072,3958
250600,2018-03-15,12,4572,4092,3968
250600,2018-03-15,13,4587,4106,3984
250600,2018-03-15,14,4599,4118,4004
250600,2018-03-15,15,4602,4120,4011
250600,2018-03-15,16,4584,4103,4022
250600,2018-03-15,17,4572,4092,3990
250600,2018-03-15,18,4482,4006,3778
250600,2018-03-15,19,4134,3673,3320
250600,2018-03-15,20,3531,3096,2891
250600,2018-03-15,21,3273,2849,2706
250600,2018-03-15,22,3114,2697,2566
250600,2018-03-15,23,2958,2548,2472
250600,2018-03-16,0,2943,2534,2386
250600,2018-03-16,1,2931,2522,2366
250600,2018-03-16,2,3105,2689,2526
250600,2018-03-16,3,3198,2778,2678
250600,2018-03-16,4,3504,3070,2951
250600,2018-03-16,5,3813,3366,3201
250600,2018-03-16,6,3972,3518,3392
250600,2018-03-16,7,4053,3595,3471
250600,2018-03-16,8,4092,3633,3568
250600,2018-03-16,9,4161,3699,3672
250600,2018-03-16,10,4227,3762,3738
250600,2018-03-16,11,4356,3885,3790
250600,2018-03-16,12,4362,3891,3800
250600,2018-03-16,13,4392,3920,3821
250600,2018-03-16,14,4425,3951,3841
250600,2018-03-16,15,4419,3945,3849
250600,2018-03-16,16,4434,3960,3862
250600,2018-03-16,17,4428,3954,3849
250600,2018-03-16,18,4416,3942,3834
250600,2018-03-16,19,4365,3894,3738
250600,2018-03-16,20,4269,3802,3618
250600,2018-03-16,21,4155,3693,3486
250600,2018-03-16,22,4017,3561,3410
250600,2018-03-16,23,3849,3400,3322
250600,2018-03-17,0,3777,3331,3272
250600,2018-03-17,1,3783,3337,3212
250600,2018-03-17,2,3786,3340,3218
250600,2018-03-17,3,3780,3334,3296
250600,2018-03-17,4,3930,3478,3370
250600,2018-03-17,5,3948,3495,3470
250600,2018-03-17,6,3945,3492,3470
250600,2018-03-17,7,3963,3509,3507
250600,2018-03-17,8,3993,3538,3527
250600,2018-03-17,9,4059,3601,3609
250600,2018-03-17,10,4053,3595,3682
250600,2018-03-17,11,4347,3876,3752
250600,2018-03-17,12,4386,3914,3758
250600,2018-03-17,13,4389,3917,3797
250600,2018-03-17,14,4410,3937,3842
250600,2018-03-17,15,4443,3968,3846
250600,2018-03-17,16,4482,4006,3856
250600,2018-03-17,17,4485,4008,3832
250600,2018-03-17,18,4443,3968,3769
250600,2018-03-17,19,4413,3940,3678
250600,2018-03-17,20,4446,3971,3572
250600,2018-03-17,21,4446,3971,3459
250600,2018-03-17,22,4284,3816,3354
250600,2018-03-17,23,4227,3762,3299
250600,2018-03-18,0,4176,3713,3282
250600,2018-03-18,1,4176,3713,3262
250600,2018-03-18,2,4284,3816,3282
250600,2018-03-18,3,4386,3914,3398
250600,2018-03-18,4,4467,3991,3508
250600,2018-03-18,5,4539,4060,3588
250600,2018-03-18,6,4614,4132,3656
250600,2018-03-18,7,4638,4155,3726
250600,2018-03-18,8,4692,4206,3808
250600,2018-03-18,9,4728,4241,3870
250600,2018-03-18,10,4734,4247,3898
250600,2018-03-18,11,4458,3983,3921
250600,2018-03-18,12,4461,3986,3929
250600,2018-03-18,13,4485,4008,3938
250600,2018-03-18,14,4482,4006,3950
250600,2018-03-18,15,4485,4008,3942
250600,2018-03-18,16,4455,3980,3952
250600,2018-03-18,17,4407,3934,3917
250600,2018-03-18,18,4245,3779,3764
250600,2018-03-18,19,3654,3214,3330
250600,2018-03-18,20,3261,2838,3039
250600,2018-03-18,21,3033,2620,2832
250600,2018-03-18,22,2916,2508,2694
250600,2018-03-18,23,2832,2427,2648
250600,2018-03-19,0,2811,2407,2581
250600,2018-03-19,1,2796,2393,2591
250600,2018-03-19,2,2829,2425,2716
250600,2018-03-19,3,3000,2588,2774
250600,2018-03-19,4,3456,3024,3086
250600,2018-03-19,5,3738,3294,3440
250600,2018-03-19,6,3942,3489,3589
250600,2018-03-19,7,4074,3615,3698
250600,2018-03-19,8,4152,3690,3791
250600,2018-03-19,9,4236,3770,3836
250600,2018-03-19,10,4284,3816,3886
250600,2018-03-19,11,4299,3831,3878
250600,2018-03-19,12,4470,3994,3927
250600,2018-03-19,13,4470,3994,3942
250600,2018-03-19,14,4494,4017,3960
250600,2018-03-19,15,4488,4011,3957
250600,2018-03-19,16,4485,4008,3930
250600,2018-03-19,17,4458,3983,3892
250600,2018-03-19,18,4254,3788,3684
250600,2018-03-19,19,3660,3219,3286
250600,2018-03-19,20,3267,2844,2994
250600,2018-03-19,21,3084,2669,2810
250600,2018-03-19,22,2922,2514,2676
250600,2018-03-19,23,2877,2471,2554
250600,2018-03-20,0,2901,2493,2502
250600,2018-03-20,1,2964,2554,2498
250600,2018-03-20,2,3066,2651,2572
250600,2018-03-20,3,3246,2823,2734
250600,2018-03-20,4,3726,3283,3045
250600,2018-03-20,5,4119,3658,3417
250600,2018-03-20,6,4257,3790,3636
250600,2018-03-20,7,4350,3879,3727
250600,2018-03-20,8,4515,4037,3829
250600,2018-03-20,9,4566,4086,3904
250600,2018-03-20,10,4602,4120,3948
250600,2018-03-20,11,4611,4129,4000
250600,2018-03-20,12,4614,4132,4007
250600,2018-03-20,13,4635,4152,4020
250600,2018-03-20,14,4644,4161,4036
250600,2018-03-20,15,4641,4158,4040
250600,2018-03-20,16,4647,4163,4024
250600,2018-03-20,17,4560,4080,4009
250600,2018-03-20,18,4410,3937,3806
250600,2018-03-20,19,3771,3326,3310
250600,2018-03-20,20,3342,2915,2958
250600,2018-03-20,21,3189,2769,2779
250600,2018-03-20,22,3093,2677,2664
250600,2018-03-20,23,2997,2585,2550
250600,2018-03-21,0,2949,2539,2506
250600,2018-03-21,1,3030,2617,2528
250600,2018-03-21,2,3012,2600,2631
250600,2018-03-21,3,3183,2763,2750
250600,2018-03-21,4,3573,3136,3060
250600,2018-03-21,5,3888,3437,3420
250600,2018-03-21,6,4092,3633,3562
250600,2018-03-21,7,4245,3779,3670
250600,2018-03-21,8,4407,3934,3794
250600,2018-03-21,9,4485,4008,3901
250600,2018-03-21,10,4527,4049,3966
250600,2018-03-21,11,4536,4057,3984
250600,2018-03-21,12,4563,4083,4008
250600,2018-03-21,13,4587,4106,3999
250600,2018-03-21,14,4593,4112,4014
250600,2018-03-21,15,4617,4135,4014
250600,2018-03-21,16,4602,4120,4013
250600,2018-03-21,17,4581,4100,3993
250600,2018-03-21,18,4458,3983,3783
250600,2018-03-21,19,3900,3449,3274
250600,2018-03-21,20,3429,2998,2913
250600,2018-03-21,21,3228,2806,2732
250600,2018-03-21,22,3105,2689,2637
250600,2018-03-21,23,3060,2646,2484
250600,2018-03-22,0,2985,2574,2409
250600,2018-03-22,1,2952,2542,2418
250600,2018-03-22,2,3054,2640,2488
250600,2018-03-22,3,3288,2864,2634
250600,2018-03-22,4,3621,3182,2925
250600,2018-03-22,5,3921,3469,3324
250600,2018-03-22,6,4119,3658,3509
250600,2018-03-22,7,4224,3759,3604
250600,2018-03-22,8,4362,3891,3720
250600,2018-03-22,9,4455,3980,3816
250600,2018-03-22,10,4506,4029,3914
250600,2018-03-22,11,4554,4074,3958
250600,2018-03-22,12,4569,4089,3968
250600,2018-03-22,13,4578,4097,3984
250600,2018-03-22,14,4590,4109,4004
250600,2018-03-22,15,4578,4097,4011
250600,2018-03-22,16,4563,4083,4022
250600,2018-03-22,17,4551,4072,3990
250600,2018-03-22,18,4389,3917,3778
250600,2018-03-22,19,3864,3415,3320
250600,2018-03-22,20,3534,3099,2891
250600,2018-03-22,21,3288,2864,2706
250600,2018-03-22,22,3054,2640,2566
250600,2018-03-22,23,2982,2571,2472
250600,2018-03-23,0,2988,2577,2386
250600,2018-03-23,1,2994,2582,2366
250600,2018-03-23,2,3084,2669,2526
250600,2018-03-23,3,3264,2841,2678
250600,2018-03-23,4,3702,3260,2951
250600,2018-03-23,5,3930,3478,3201
250600,2018-03-23,6,4032,3575,3392
250600,2018-03-23,7,4119,3658,3471
250600,2018-03-23,8,4218,3753,3568
250600,2018-03-23,9,4290,3822,3672
250600,2018-03-23,10,4386,3914,3738
250600,2018-03-23,11,4527,4049,3790
250600,2018-03-23,12,4551,4072,3800
250600,2018-03-23,13,4557,4077,3821
250600,2018-03-23,14,4569,4089,3841
250600,2018-03-23,15,4569,4089,3849
250600,2018-03-23,16,4581,4100,3862
250600,2018-03-23,17,4563,4083,3849
250600,2018-03-23,18,4548,4069,3834
250600,2018-03-23,19,4434,3960,3738
250600,2018-03-23,20,4323,3854,3618
250600,2018-03-23,21,4143,3681,3486
250600,2018-03-23,22,4002,3547,3410
250600,2018-03-23,23,3876,3426,3322
250600,2018-03-24,0,3795,3349,3272
250600,2018-03-24,1,3717,3274,3212
250600,2018-03-24,2,3714,3271,3218
250600,2018-03-24,3,3753,3308,3296
250600,2018-03-24,4,3924,3472,3370
250600,2018-03-24,5,3963,3509,3470
250600,2018-03-24,6,4002,3547,3470
250600,2018-03-24,7,4053,3595,3507
250600,2018-03-24,8,4122,3661,3527
250600,2018-03-24,9,4191,3727,3609
250600,2018-03-24,10,4239,3773,3682
250600,2018-03-24,11,4293,3825,3752
250600,2018-03-24,12,4311,3842,3758
250600,2018-03-24,13,4329,3859,3797
250600,2018-03-24,14,4371,3899,3842
250600,2018-03-24,15,4377,3905,3846
250600,2018-03-24,16,4395,3922,3856
250600,2018-03-24,17,4392,3920,3832
250600,2018-03-24,18,4395,3922,3769
250600,2018-03-24,19,4302,3833,3678
250600,2018-03-24,20,4263,3796,3572
250600,2018-03-24,21,4137,3676,3459
250600,2018-03-24,22,4020,3564,3354
250600,2018-03-24,23,3948,3495,3299
250600,2018-03-25,0,3825,3377,3282
250600,2018-03-25,1,3882,3432,3262
